query,backend,total_latency_sec,retrieval_latency_sec,recall_at_k,mrr_at_k,rouge_l_f1,generated_answer,retrieved_ids,relevant_ids
"¿Qué significado especial tiene el periodo entre 1996 y 2006 para el estudio de la violencia dentro del conflicto armado, según el informe?",solr,2.7338902950286865,0.006391763687133789,1.0,1.0,0.540983606557377,"El periodo entre 1996 y 2006 merece una aproximación particular, ya que en este se cometieron el 70 % de las violaciones a los derechos humanos e infracciones al derecho internacional humanitario durante el conflicto armado; al mismo tiempo, fue la década en la que tuvo su clímax la disputa política, militar, y por el control social y territorial.",02-introducción.txt_0018|09-¿Quién perdió_.txt_0001|09-¿Quién perdió_.txt_0000|02-introducción.txt_0004|02-introducción.txt_0013,02-introducción.txt_0018
"¿Qué significado especial tiene el periodo entre 1996 y 2006 para el estudio de la violencia dentro del conflicto armado, según el informe?",milvus,2.6101083755493164,0.003144979476928711,0.0,0.0,0.0,No tengo información suficiente.,02-introducción.txt_0009|03-Antecedentes históricos (1920-1958).txt_0018|01-prólogo.txt_0017|01-prólogo.txt_0014|02-introducción.txt_0002,02-introducción.txt_0018
¿Cómo se manifestó la estrategia de inserción de las potencias capitalistas en el territorio colombiano durante los años veinte y cuál fue el mecanismo legal que facilitó esta penetración económica?,solr,2.9053478240966797,0.007325172424316406,0.0,0.0,0.028985507246376812,No tengo información suficiente.,03-Antecedentes históricos (1920-1958).txt_0000|03-Antecedentes históricos (1920-1958).txt_0001|32-La guerra sucia.txt_0022|26-«Los enemigos agazapados de la paz».txt_0025|22-El narcotráfico patea el tablero.txt_0004,03-Antecedentes históricos (1920-1958).txt_0004|03-Antecedentes históricos (1920-1958).txt_0005
¿Cómo se manifestó la estrategia de inserción de las potencias capitalistas en el territorio colombiano durante los años veinte y cuál fue el mecanismo legal que facilitó esta penetración económica?,milvus,4.608569145202637,0.003367900848388672,0.5,1.0,0.3908045977011494,"La estrategia de inserción de las potencias capitalistas (inversionistas europeos y estadounidenses) se manifestó a través del impulso de las economías de enclave. Estas se basaron en criterios económicos como:

1. El manejo de las materias primas (petróleo, oro, caucho, carbón, frutas tropicales, azúcar, banano, madera).
2. El montaje de infraestructuras (caminos, vías férreas, puertos, canales, puentes, campamentos).
3. La disposición de fuerza de trabajo.
4. La imposición del consumo de mercancías producidas.

El mecanismo que facilitó esta penetración económica fue el compromiso del estado colombiano de darle vía libre a la inversión estadounidense.",03-Antecedentes históricos (1920-1958).txt_0004|22-El narcotráfico patea el tablero.txt_0002|23-La búsqueda de la democracia y la guerra sucia (1978-1990).txt_0000|03-Antecedentes históricos (1920-1958).txt_0008|03-Antecedentes históricos (1920-1958).txt_0009,03-Antecedentes históricos (1920-1958).txt_0004|03-Antecedentes históricos (1920-1958).txt_0005
"¿Cuál fue la lectura ideológica predominante que el Estado colombiano dio a las reclamaciones y protestas de obreros y campesinos en la década de los veinte, y qué medida legal se implementó para controlar estas ""alteraciones al orden público""?",solr,2.780463457107544,0.0142822265625,1.0,1.0,0.5585585585585586,"La lectura ideológica predominante fue que las reclamaciones fueron leídas desde la sospecha comunista y reprimidas con la excusa de que formaban parte de un plan del comunismo internacional para derrocar el orden colombiano.

La medida legal implementada en la década de los veinte fue una legislación que castigaba duramente las llamadas alteraciones al orden público.",03-Antecedentes históricos (1920-1958).txt_0008|03-Antecedentes históricos (1920-1958).txt_0007|22-El narcotráfico patea el tablero.txt_0031|28-La toma del Palacio de Justicia.txt_0012|23-La búsqueda de la democracia y la guerra sucia (1978-1990).txt_0005,03-Antecedentes históricos (1920-1958).txt_0007|03-Antecedentes históricos (1920-1958).txt_0008
"¿Cuál fue la lectura ideológica predominante que el Estado colombiano dio a las reclamaciones y protestas de obreros y campesinos en la década de los veinte, y qué medida legal se implementó para controlar estas ""alteraciones al orden público""?",milvus,3.0869133472442627,0.003221750259399414,0.5,1.0,0.6037735849056605,"Las reclamaciones fueron leídas desde la sospecha comunista y reprimidas con la excusa de que formaban parte de un plan del comunismo internacional para derrocar el orden colombiano.

La medida legal que se implementó en la década de los veinte fue una legislación que castigaba duramente las llamadas alteraciones al orden público.",03-Antecedentes históricos (1920-1958).txt_0008|10-De la paz política a la guerra insurgente (1958-1978).txt_0002|29-Democracia desde abajo.txt_0007|19-¿Abrir la democracia a tiros_.txt_0004|26-«Los enemigos agazapados de la paz».txt_0009,03-Antecedentes históricos (1920-1958).txt_0007|03-Antecedentes históricos (1920-1958).txt_0008
"Durante el periodo de la dictadura militar, ¿cuál fue el destino de las cuadrillas guerrilleras liberales y de los pájaros/chulavitas patrocinados por los conservadores, y cómo respondió el Partido Comunista a este contexto de violencia?",solr,4.624043226242065,0.005767107009887695,1.0,1.0,0.32098765432098764,"Durante el periodo de la dictadura militar de Gustavo Rojas Pinilla (1953-1957):

1.  **Guerrillas liberales y Pájaros/Chulavitas:** Rojas decretó una amnistía que incluía a la policía chulavita. Al llamado de dejación de armas acudieron las guerrillas de los llanos orientales y un grupo significativo de las liberales, especialmente los ""limpios.""
2.  **Respuesta del Partido Comunista (PC):** El Partido Comunista había orientado la creación de autodefensas para contener los ataques del ejército y de los pájaros. En el momento del golpe militar, el PC ""mantenía a las autodefensas armadas,"" y estos grupos de autodefensa también fueron incluidos en la amnistía decretada por Rojas.",03-Antecedentes históricos (1920-1958).txt_0013|03-Antecedentes históricos (1920-1958).txt_0014|07-Violencia que engendra violencia.txt_0019|08-Una dictadura inducida.txt_0000|08-Una dictadura inducida.txt_0001,03-Antecedentes históricos (1920-1958).txt_0013|03-Antecedentes históricos (1920-1958).txt_0014
"Durante el periodo de la dictadura militar, ¿cuál fue el destino de las cuadrillas guerrilleras liberales y de los pájaros/chulavitas patrocinados por los conservadores, y cómo respondió el Partido Comunista a este contexto de violencia?",milvus,6.034789323806763,0.0030603408813476562,0.5,0.3333333333333333,0.21590909090909094,"Durante la dictadura militar (1953-1957), el destino de los grupos fue el siguiente:

1.  **Guerrillas liberales:** Al llamado de dejación de armas acudieron las guerrillas de los llanos orientales y un grupo significativo de las liberales, especialmente los limpios.
2.  **Pájaros y chulavitas:** El contexto no especifica el destino de los pájaros y chulavitas patrocinados por los conservadores durante este periodo.
3.  **Partido Comunista (PCC):** El gobierno de Rojas implicó un punto de inflexión caracterizado por la persecución, no solo porque el partido liberal apoyó los postulados anticomunistas del mandatario, sino porque el PCC fue ilegalizado en 1954 mediante un acto legislativo. Esta situación relegó al PCC a una posición de aislamiento que lo debilitó políticamente y le generó divisiones internas.",07-Violencia que engendra violencia.txt_0001|12-Pacificación sin paz.txt_0017|03-Antecedentes históricos (1920-1958).txt_0014|08-Una dictadura inducida.txt_0002|06-La violencia como política.txt_0000,03-Antecedentes históricos (1920-1958).txt_0013|03-Antecedentes históricos (1920-1958).txt_0014
"¿De qué manera el sistema político y judicial colombiano, junto con la Iglesia Católica, facilitó o legitimó históricamente el despojo de tierras y la explotación de los campesinos antes de 1930?",solr,6.4685797691345215,0.0054454803466796875,0.8,1.0,0.3672316384180791,"El sistema político y judicial colombiano, junto con la Iglesia Católica, facilitó y legitimó el despojo de tierras de varias maneras:

1.  **Apoyo Político y Representación:** Los hacendados eran al tiempo los representantes políticos de las regiones. De su lado estaban también los alcaldes, notarios, jueces y la Iglesia Católica. Esta alineación les sirvió a los hacendados para apropiarse de terrenos baldíos, clarificar los límites de sus propiedades y respaldar estas usurpaciones con apoyo jurídico y político.
2.  **Validación Judicial de Actos Ilegales:** Aunque muchas de estas apropiaciones fueran ilegales, fueron aprobadas en su época por el sistema judicial colombiano.
3.  **Defensa Armada:** Los campesinos tuvieron choques con la policía y el ejército, instituciones que defendían a los grandes propietarios de la tierra.
4.  **Leyes Perjudiciales:** Algunas leyes agudizaron el problema de la propiedad, como la Ley 55 de 1905, en la que las tierras de antiguos resguardos fueron cedidas a los municipios para su remate a particulares, quienes eran en la práctica quienes tenían mayor poder económico y político.
5.  **Sistemas de Explotación:** A los campesinos y pueblos étnicos les fueron impuestos sistemas de explotación heredados de la colonia, soportados en la mano de obra de trabajadores y campesinos sin derecho a la tierra. El Estado había sido incapaz de resolver el problema sobre la propiedad, lo que permitió que unos pocos se adueñaran de las zonas más productivas.",04-El miedo al comunismo.txt_0004|04-El miedo al comunismo.txt_0001|04-El miedo al comunismo.txt_0005|14-Las FARC.txt_0000|04-El miedo al comunismo.txt_0000,04-El miedo al comunismo.txt_0000|04-El miedo al comunismo.txt_0001|04-El miedo al comunismo.txt_0002|04-El miedo al comunismo.txt_0004|04-El miedo al comunismo.txt_0005
"¿De qué manera el sistema político y judicial colombiano, junto con la Iglesia Católica, facilitó o legitimó históricamente el despojo de tierras y la explotación de los campesinos antes de 1930?",milvus,6.560242652893066,0.0026884078979492188,0.4,0.3333333333333333,0.3825503355704698,"El sistema político y judicial, junto con la Iglesia Católica, facilitó el despojo de tierras y la explotación de los campesinos de las siguientes maneras:

1.  **Apoyo a los Hacendados:** Los hacendados eran al mismo tiempo los representantes políticos de las regiones y contaban con el apoyo de instituciones locales (alcaldes, notarios, jueces) y la Iglesia Católica.
2.  **Legitimación de Usurpaciones:** Este apoyo político y jurídico les sirvió a los hacendados para apropiarse de terrenos baldíos y respaldar estas usurpaciones. El sistema judicial colombiano aprobó estas apropiaciones, incluso cuando eran ilegales.
3.  **Uso de la Fuerza Pública:** La policía y el ejército, instituciones que estaban en formación, defendían a los grandes propietarios de la tierra.
4.  **Sistemas de Explotación:** Las grandes haciendas impusieron sistemas de explotación heredados de la colonia, soportados en la mano de obra de trabajadores y campesinos sin derecho a la tierra.
5.  **Leyes Agravantes:** Leyes como la Ley 55 de 1905 agudizaron el problema al ceder las tierras de antiguos resguardos a los municipios para su remate a particulares que tenían mayor poder económico y político.",22-El narcotráfico patea el tablero.txt_0002|22-El narcotráfico patea el tablero.txt_0003|04-El miedo al comunismo.txt_0004|04-El miedo al comunismo.txt_0001|17-¿Armas o reformas_.txt_0001,04-El miedo al comunismo.txt_0000|04-El miedo al comunismo.txt_0001|04-El miedo al comunismo.txt_0002|04-El miedo al comunismo.txt_0004|04-El miedo al comunismo.txt_0005
"¿Cómo interpretó el gobierno conservador de Miguel Abadía Méndez el despertar social y las corrientes socialistas, y qué tipo de medidas represivas implementó en respuesta a esta percepción?",solr,5.500239849090576,0.005330562591552734,0.5,1.0,0.36893203883495146,"El gobierno conservador del presidente Miguel Abadía Méndez (1926-1930) interpretó el despertar social impulsado por liderazgos populares y la ebullición de corrientes socialistas como una conspiración del comunismo internacional, leyéndolo como un ""peligro bolchevique"" que amenazaba con ""destrucción y ruina"" y regaba la ""semilla fatídica del comunismo"".

Respecto a las medidas represivas implementadas por el gobierno de Abadía Méndez en respuesta a esta percepción, el contexto no proporciona información específica sobre acciones concretas llevadas a cabo por su administración, aunque sí menciona que la carta magna de la época contemplaba la figura de los estados de sitio como mecanismo para prevenir o apagar los intentos de revuelta en las regiones.",04-El miedo al comunismo.txt_0010|04-El miedo al comunismo.txt_0009|20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0009|20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0007|20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0008,04-El miedo al comunismo.txt_0009|04-El miedo al comunismo.txt_0010|04-El miedo al comunismo.txt_0011|04-El miedo al comunismo.txt_0012
"¿Cómo interpretó el gobierno conservador de Miguel Abadía Méndez el despertar social y las corrientes socialistas, y qué tipo de medidas represivas implementó en respuesta a esta percepción?",milvus,2.2692346572875977,0.0028312206268310547,0.0,0.0,0.02298850574712644,No tengo información suficiente.,17-¿Armas o reformas_.txt_0000|12-Pacificación sin paz.txt_0021|20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0009|03-Antecedentes históricos (1920-1958).txt_0009|07-Violencia que engendra violencia.txt_0001,04-El miedo al comunismo.txt_0009|04-El miedo al comunismo.txt_0010|04-El miedo al comunismo.txt_0011|04-El miedo al comunismo.txt_0012
Identifique las tres razones principales que causaron el fin de la hegemonía conservadora en 1930 y describa la nueva estrategia política que el país adoptó para mitigar el conflicto de clases.,solr,3.3148982524871826,0.0050013065338134766,1.0,1.0,0.6108374384236452,"Las tres razones principales que causaron el fin de la hegemonía conservadora en 1930 fueron:

1.  El desprestigio que le dio la masacre de las bananeras al partido conservador.
2.  Una crisis fruto del excesivo endeudamiento y la recesión económica mundial de 1929.
3.  Los conservadores llegaron divididos a las urnas.

La nueva estrategia política adoptada para mitigar el conflicto de clases, luego de que se cancelara el camino de la revolución, fue la ruta de la reforma institucional, cuyo objetivo era mitigar la sed de justicia social y democracia, y canalizar el conflicto de clases que emergió en el país.",04-El miedo al comunismo.txt_0020|03-Antecedentes históricos (1920-1958).txt_0008|03-Antecedentes históricos (1920-1958).txt_0009|05-Reformas inconclusas.txt_0000|04-El miedo al comunismo.txt_0021,04-El miedo al comunismo.txt_0020|04-El miedo al comunismo.txt_0021
Identifique las tres razones principales que causaron el fin de la hegemonía conservadora en 1930 y describa la nueva estrategia política que el país adoptó para mitigar el conflicto de clases.,milvus,3.75531005859375,0.0026383399963378906,0.5,0.3333333333333333,0.6497461928934011,"Las tres razones principales que causaron el fin de la hegemonía conservadora en 1930 fueron:

1.  El desprestigio que le dio la masacre de las bananeras al partido conservador.
2.  Una crisis fruto del excesivo endeudamiento y la recesión económica mundial de 1929.
3.  Los conservadores llegaron divididos a las urnas.

En cuanto a la nueva estrategia política adoptada, una vez cancelado el camino de la revolución, se abrió la ruta de la reforma institucional para mitigar la sed de justicia social y democracia, y canalizar el conflicto de clases que emergió en el país.",03-Antecedentes históricos (1920-1958).txt_0009|03-Antecedentes históricos (1920-1958).txt_0010|04-El miedo al comunismo.txt_0020|05-Reformas inconclusas.txt_0010|07-Violencia que engendra violencia.txt_0002,04-El miedo al comunismo.txt_0020|04-El miedo al comunismo.txt_0021
¿Cuál fue la principal limitación de la Ley 200 de 1936 respecto a la redistribución de la tierra y cómo esta limitación se vio consolidada por la legislación posterior bajo la República Liberal?,solr,9.289045333862305,0.005540132522583008,0.6,1.0,0.39325842696629215,"La principal limitación de la Ley 200 de 1936 fue que sus alcances no estaban dirigidos a adelantar una reforma agraria redistributiva; en cambio, estaban enfocados en estimular la productividad y la modernización rural.

Esta limitación permitió con el tiempo perpetuar el modelo de acumulación de tierra. En lugar de la redistribución, la ruta elegida por los diversos gobiernos ha sido la adjudicación de baldíos y con ello los procesos de colonización y urbanización de territorios.",05-Reformas inconclusas.txt_0003|05-Reformas inconclusas.txt_0006|05-Reformas inconclusas.txt_0004|21-Una democracia represiva.txt_0048|05-Reformas inconclusas.txt_0005,05-Reformas inconclusas.txt_0003|05-Reformas inconclusas.txt_0005|05-Reformas inconclusas.txt_0006|05-Reformas inconclusas.txt_0011|05-Reformas inconclusas.txt_0012
¿Cuál fue la principal limitación de la Ley 200 de 1936 respecto a la redistribución de la tierra y cómo esta limitación se vio consolidada por la legislación posterior bajo la República Liberal?,milvus,4.341376304626465,0.0025205612182617188,0.8,1.0,0.411214953271028,"La principal limitación de la Ley 200 de 1936 fue que sus alcances estaban dirigidos a estimular la productividad y la modernización rural, pero **no a adelantar una reforma agraria redistributiva**, lo que permitió perpetuar el modelo de acumulación de tierra.

Esta limitación se vio consolidada por la legislación posterior bajo la República Liberal cuando se enterró la posibilidad de la reforma agraria con la **ley 100 de 1944**, que definió de conveniencia pública el incremento del cultivo de las tierras y la producción agrícola basada en sistemas de sociedad o coparticipación entre el arrendador o dueño de tierras y el cultivador, validando así los denominados contratos de aparcería.","05-Reformas inconclusas.txt_0012|05-Reformas inconclusas.txt_0006|05-Reformas inconclusas.txt_0005|05-Reformas inconclusas.txt_0003|35-No es el pasado, es el futuro.txt_0001",05-Reformas inconclusas.txt_0003|05-Reformas inconclusas.txt_0005|05-Reformas inconclusas.txt_0006|05-Reformas inconclusas.txt_0011|05-Reformas inconclusas.txt_0012
"Antes del intento de modernización de la República Liberal, ¿qué función social y política asumieron los partidos tradicionales (liberal y conservador) debido a la debilidad estatal, según los ensayistas de la CHCV?",solr,3.278573513031006,0.0050885677337646484,1.0,1.0,0.6619718309859155,"Ante la dificultad del estado de ser el agente principal de la construcción de la nación, los partidos liberal y conservador fueron los intermediarios entre este y la sociedad. A tal punto, se convirtieron en dos subculturas que organizaban múltiples actividades de la vida cotidiana y que se transmitían de generación en generación.",05-Reformas inconclusas.txt_0000|03-Antecedentes históricos (1920-1958).txt_0009|07-Violencia que engendra violencia.txt_0004|08-Una dictadura inducida.txt_0001|06-La violencia como política.txt_0003,05-Reformas inconclusas.txt_0000
"Antes del intento de modernización de la República Liberal, ¿qué función social y política asumieron los partidos tradicionales (liberal y conservador) debido a la debilidad estatal, según los ensayistas de la CHCV?",milvus,2.7134439945220947,0.003086566925048828,1.0,1.0,0.632258064516129,"Según los ensayistas de la CHCV, ante la dificultad del estado de ser el agente principal de la construcción de la nación, los partidos liberal y conservador asumieron la función de ser los intermediarios entre el estado y la sociedad. A tal punto, se convirtieron en dos subculturas que organizaban múltiples actividades de la vida cotidiana y que se transmitían de generación en generación.",05-Reformas inconclusas.txt_0000|07-Violencia que engendra violencia.txt_0011|10-De la paz política a la guerra insurgente (1958-1978).txt_0001|03-Antecedentes históricos (1920-1958).txt_0010|07-Violencia que engendra violencia.txt_0004,05-Reformas inconclusas.txt_0000
¿Cómo la visión histórica de las regiones de la Amazonía y Orinoquía como 'espacios vacíos' e 'incivilizados' impactó las estrategias de presencia territorial del Estado y cuáles fueron las consecuencias demográficas directas para los pueblos étnicos?,solr,5.885509490966797,0.0052411556243896484,0.75,1.0,0.43478260869565216,"La visión histórica de estas regiones como ""tierras de nadie, salvajes, como espacios vacíos y disponibles para la colonización y extracción de materias primas"" generó su segregación.

**Impacto en las Estrategias de Presencia Territorial del Estado:**
La estrategia de presencia territorial del Estado fue el impulso de la colonización, la evangelización y las economías extractivas. Adicionalmente, se fortalecieron las fuerzas militares, lo que incluyó la creación del comando general de las fuerzas militares, seis brigadas del ejército y los componentes fluvial y naval de la armada, así como la fuerza aérea.

**Consecuencias Demográficas Directas para los Pueblos Étnicos:**
Los pueblos étnicos fueron las mayores víctimas de esta visión, cuyo sufrimiento fue desproporcionado, incluyendo el exterminio físico, como las ""guahibiadas"" (jornadas de cacería de indígenas sikuanis y jiws). Este exterminio quedó consignado en el censo de población que demuestra que entre 1938 y 1951 los pueblos étnicos de Meta y Vichada pasaron de 27.981 personas a 2.277. A esto se sumó la enajenación cultural y la adopción forzada de valores occidentales.",05-Reformas inconclusas.txt_0016|05-Reformas inconclusas.txt_0017|05-Reformas inconclusas.txt_0015|24-Ni una gota más de sangre.txt_0010|23-La búsqueda de la democracia y la guerra sucia (1978-1990).txt_0005,05-Reformas inconclusas.txt_0015|05-Reformas inconclusas.txt_0016|05-Reformas inconclusas.txt_0017|05-Reformas inconclusas.txt_0018
¿Cómo la visión histórica de las regiones de la Amazonía y Orinoquía como 'espacios vacíos' e 'incivilizados' impactó las estrategias de presencia territorial del Estado y cuáles fueron las consecuencias demográficas directas para los pueblos étnicos?,milvus,4.05170750617981,0.0030786991119384766,0.5,1.0,0.5333333333333333,"La visión histórica de las regiones de la Amazonía y Orinoquía como ""tierras de nadie, salvajes, como espacios vacíos y disponibles para la colonización y extracción de materias primas"" impactó las estrategias de presencia territorial del Estado, cuya estrategia fue el impulso de la colonización, la evangelización y las economías extractivas.

Las consecuencias demográficas directas para los pueblos étnicos fueron el exterminio físico, ejemplificado por las ""guahibiadas"", o jornadas de cacería de indígenas sikuanis y jiws, practicadas por los colonos de la Orinoquía y la Amazonía. Este exterminio quedó consignado en el censo de población que demuestra que entre 1938 y 1951 los pueblos étnicos de Meta y Vichada pasaron de 27.981 personas a 2.277.",05-Reformas inconclusas.txt_0017|03-Antecedentes históricos (1920-1958).txt_0006|05-Reformas inconclusas.txt_0016|12-Pacificación sin paz.txt_0039|04-El miedo al comunismo.txt_0002,05-Reformas inconclusas.txt_0015|05-Reformas inconclusas.txt_0016|05-Reformas inconclusas.txt_0017|05-Reformas inconclusas.txt_0018
