query,backend,total_latency_sec,retrieval_latency_sec,recall_at_k,mrr_at_k,rouge_l_f1,generated_answer,retrieved_ids,relevant_ids
"¿Qué hito de consenso nacional marcó el cierre del segundo ciclo histórico estudiado, y cómo se invirtió esa tendencia en el ciclo siguiente con el surgimiento de una violencia organizada de carácter nacional?",solr,3.4174554347991943,0.0032186508178710938,0.0,0.0,0.023809523809523808,No tengo información suficiente.,34-Al filo del caos.txt_0000|10-De la paz política a la guerra insurgente (1958-1978).txt_0014|02-introducción.txt_0033|03-Antecedentes históricos (1920-1958).txt_0018|21-Una democracia represiva.txt_0012,02-introducción.txt_0038|02-introducción.txt_0039|02-introducción.txt_0040|02-introducción.txt_0041
"¿Qué hito de consenso nacional marcó el cierre del segundo ciclo histórico estudiado, y cómo se invirtió esa tendencia en el ciclo siguiente con el surgimiento de una violencia organizada de carácter nacional?",milvus,3.2523303031921387,0.0027163028717041016,0.0,0.0,0.023809523809523808,No tengo información suficiente.,02-introducción.txt_0029|02-introducción.txt_0003|01-prólogo.txt_0022|14-Las FARC.txt_0040|03-Antecedentes históricos (1920-1958).txt_0026,02-introducción.txt_0038|02-introducción.txt_0039|02-introducción.txt_0040|02-introducción.txt_0041
"¿Cómo se reorientó la política exterior de la nación andina en los años veinte con respecto a Washington, y cuál fue la condición fundamental aceptada por el gobierno para obtener el financiamiento de infraestructura?",solr,2.926640510559082,0.0036377906799316406,0.5,1.0,0.4675324675324676,"La política exterior se reorientó y se consolidó a partir de los años veinte, manteniéndose enfocada hacia Washington por el resto del siglo.

La condición fundamental aceptada por el estado colombiano para obtener el financiamiento (empréstitos cercanos a los 280 millones de dólares para construir vías de comunicación) fue el compromiso de darle vía libre a la inversión estadounidense.",03-Antecedentes históricos (1920-1958).txt_0005|28-La toma del Palacio de Justicia.txt_0008|11-Los paradigmas de la Guerra Fría.txt_0019|28-La toma del Palacio de Justicia.txt_0009|02-introducción.txt_0011,03-Antecedentes históricos (1920-1958).txt_0005|03-Antecedentes históricos (1920-1958).txt_0006
"¿Cómo se reorientó la política exterior de la nación andina en los años veinte con respecto a Washington, y cuál fue la condición fundamental aceptada por el gobierno para obtener el financiamiento de infraestructura?",milvus,2.1055819988250732,0.002864837646484375,0.0,0.0,0.022222222222222223,No tengo información suficiente.,"10-De la paz política a la guerra insurgente (1958-1978).txt_0012|20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0013|12-Pacificación sin paz.txt_0046|02-introducción.txt_0036|35-No es el pasado, es el futuro.txt_0002",03-Antecedentes históricos (1920-1958).txt_0005|03-Antecedentes históricos (1920-1958).txt_0006
¿Cuáles eran los rasgos distintivos de las zonas de explotación económica dirigidas por capital foráneo y cómo se evidenciaba la exclusión social dentro de esos complejos industriales?,solr,3.85382080078125,0.00391697883605957,0.0,0.0,0.19999999999999998,"Los rasgos distintivos de la temprana etapa de explotación de la agroindustria bananera, que alcanzó escala en 1963, fueron que asumió la forma de una ""economía de enclave"" y operó sin mayor regulación por parte del Estado.

La exclusión social se evidenciaba en que la existencia de estas fincas bananeras no conllevó un desarrollo social de las comunidades en las cuales se ubicaban, lo cual llevó a que se intensificara una serie de conflictos sociales.","15-Golpear y huir.txt_0044|21-Una democracia represiva.txt_0027|12-Pacificación sin paz.txt_0054|35-No es el pasado, es el futuro.txt_0012|26-«Los enemigos agazapados de la paz».txt_0045",03-Antecedentes históricos (1920-1958).txt_0008|03-Antecedentes históricos (1920-1958).txt_0009|03-Antecedentes históricos (1920-1958).txt_0010
¿Cuáles eran los rasgos distintivos de las zonas de explotación económica dirigidas por capital foráneo y cómo se evidenciaba la exclusión social dentro de esos complejos industriales?,milvus,3.7387893199920654,0.0023963451385498047,0.6666666666666666,1.0,0.34309623430962344,"Los enclaves de explotación económica (como los enclaves bananeros o los campamentos petroleros) se distinguían por producir urbanización e incentivar la segregación social. Estos lugares contaban con bienes y servicios que no existían en los pueblos adyacentes.

La exclusión social se evidenciaba en la infraestructura construida por las compañías, a la que no tenían acceso los trabajadores ni los pobladores. Un caso extremo fue el ocurrido en el magdalena medio con la Tropical Oil Company (Troco), que construyó un campo de golf, sala de baile y otra infraestructura, lo cual en la memoria colectiva aparece como un ""apartheid rural"".",03-Antecedentes históricos (1920-1958).txt_0010|03-Antecedentes históricos (1920-1958).txt_0011|08-Una dictadura inducida.txt_0029|12-Pacificación sin paz.txt_0054|03-Antecedentes históricos (1920-1958).txt_0009,03-Antecedentes históricos (1920-1958).txt_0008|03-Antecedentes históricos (1920-1958).txt_0009|03-Antecedentes históricos (1920-1958).txt_0010
"¿De qué manera la parálisis en la redistribución de tierras y la polarización ideológica contribuyeron al deterioro democrático en la mitad del siglo XX, y cómo fueron reclasificados o marginados los contingentes armados de esa época?",solr,2.9774513244628906,0.0031244754791259766,0.0,0.0,0.026490066225165563,No tengo información suficiente.,05-Reformas inconclusas.txt_0027|22-El narcotráfico patea el tablero.txt_0051|22-El narcotráfico patea el tablero.txt_0001|18-El agotamiento del pacto.txt_0023|02-introducción.txt_0029,03-Antecedentes históricos (1920-1958).txt_0016|03-Antecedentes históricos (1920-1958).txt_0017|03-Antecedentes históricos (1920-1958).txt_0018
"¿De qué manera la parálisis en la redistribución de tierras y la polarización ideológica contribuyeron al deterioro democrático en la mitad del siglo XX, y cómo fueron reclasificados o marginados los contingentes armados de esa época?",milvus,5.125370025634766,0.003492593765258789,0.0,0.0,0.07453416149068322,El contexto indica que la opción armada fue el resultado de una democracia restring,08-Una dictadura inducida.txt_0029|12-Pacificación sin paz.txt_0051|10-De la paz política a la guerra insurgente (1958-1978).txt_0008|29-Democracia desde abajo.txt_0017|05-Reformas inconclusas.txt_0001,03-Antecedentes históricos (1920-1958).txt_0016|03-Antecedentes históricos (1920-1958).txt_0017|03-Antecedentes históricos (1920-1958).txt_0018
¿Cómo contribuyó el marco legal y la posición dual (económica y política) de las élites regionales a la concentración de la riqueza agraria y a la legitimación de la usurpación de predios?,solr,4.794149160385132,0.003844022750854492,0.0,0.0,0.017857142857142856,No tengo información suficiente.,03-Antecedentes históricos (1920-1958).txt_0016|07-Violencia que engendra violencia.txt_0026|03-Antecedentes históricos (1920-1958).txt_0015|07-Violencia que engendra violencia.txt_0027|17-¿Armas o reformas_.txt_0035,04-El miedo al comunismo.txt_0001|04-El miedo al comunismo.txt_0002|04-El miedo al comunismo.txt_0003|04-El miedo al comunismo.txt_0007|04-El miedo al comunismo.txt_0008
¿Cómo contribuyó el marco legal y la posición dual (económica y política) de las élites regionales a la concentración de la riqueza agraria y a la legitimación de la usurpación de predios?,milvus,5.2564167976379395,0.002395153045654297,0.0,0.0,0.15172413793103448,El marco legal y la posición dual de las élites regionales contribuyeron a la concentración de la riqueza agraria porque las instituciones agrarias eran del reparto burocrático y eran manejadas por cuotas políticas ligadas,29-Democracia desde abajo.txt_0019|12-Pacificación sin paz.txt_0050|17-¿Armas o reformas_.txt_0035|12-Pacificación sin paz.txt_0054|17-¿Armas o reformas_.txt_0002,04-El miedo al comunismo.txt_0001|04-El miedo al comunismo.txt_0002|04-El miedo al comunismo.txt_0003|04-El miedo al comunismo.txt_0007|04-El miedo al comunismo.txt_0008
"¿Cuál fue el balance de la carga de trabajo impuesta por las corporaciones extranjeras en Ciénaga, y cómo se manifestó la retaliación estatal y judicial contra los sobrevivientes del levantamiento obrero?",solr,5.116675853729248,0.0031616687774658203,0.0,0.0,0.14035087719298248,"No tengo información suficiente.

(El contexto menciona la escala de la operación de la United Fruit Company en Ciénaga y que las huelgas buscaban el cumplimiento de la ley colombiana, pero no detalla el ""balance de la carga de trabajo"". Sí describe la retaliación judicial y militar, pero al faltar el primer elemento solicitado, la respuesta completa no puede ser formulada).",13-Provocaciones y agravios.txt_0024|28-La toma del Palacio de Justicia.txt_0014|32-La guerra sucia.txt_0033|04-El miedo al comunismo.txt_0026|04-El miedo al comunismo.txt_0018,04-El miedo al comunismo.txt_0019|04-El miedo al comunismo.txt_0023|04-El miedo al comunismo.txt_0024
"¿Cuál fue el balance de la carga de trabajo impuesta por las corporaciones extranjeras en Ciénaga, y cómo se manifestó la retaliación estatal y judicial contra los sobrevivientes del levantamiento obrero?",milvus,2.7072904109954834,0.0025398731231689453,0.0,0.0,0.018018018018018018,No tengo información suficiente.,20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0024|20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0015|05-Reformas inconclusas.txt_0020|12-Pacificación sin paz.txt_0054|20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0013,04-El miedo al comunismo.txt_0019|04-El miedo al comunismo.txt_0023|04-El miedo al comunismo.txt_0024
"¿Qué marco ideológico adoptó la administración conservadora para criminalizar las demandas sociales y políticas emergentes, y cuáles fueron los mecanismos punitivos implementados para sofocar la disidencia?",solr,3.6163153648376465,0.003530740737915039,0.0,0.0,0.014598540145985403,No tengo información suficiente.,20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0041|29-Democracia desde abajo.txt_0010|33-Cría cuervos....txt_0017|07-Violencia que engendra violencia.txt_0006|30-El genocidio de la Unión Patriótica.txt_0028,04-El miedo al comunismo.txt_0015|04-El miedo al comunismo.txt_0016|04-El miedo al comunismo.txt_0017|04-El miedo al comunismo.txt_0018
"¿Qué marco ideológico adoptó la administración conservadora para criminalizar las demandas sociales y políticas emergentes, y cuáles fueron los mecanismos punitivos implementados para sofocar la disidencia?",milvus,3.7436611652374268,0.0022945404052734375,0.0,0.0,0.014598540145985403,No tengo información suficiente.,23-La búsqueda de la democracia y la guerra sucia (1978-1990).txt_0001|29-Democracia desde abajo.txt_0002|06-La violencia como política.txt_0000|10-De la paz política a la guerra insurgente (1958-1978).txt_0008|34-Al filo del caos.txt_0008,04-El miedo al comunismo.txt_0015|04-El miedo al comunismo.txt_0016|04-El miedo al comunismo.txt_0017|04-El miedo al comunismo.txt_0018
"¿De qué manera la legislación de 1936 redefinió el propósito de la tierra sin lograr la redistribución, y cómo el estatuto de 1944 consolidó la desigualdad en la tenencia rural?",solr,4.308456659317017,0.003881216049194336,0.3333333333333333,0.2,0.21428571428571427,"No tengo información suficiente.

(El contexto menciona que la Ley 200 de 1936 consagró la reforma agraria, pero no explica de qué manera redefinió el propósito de la tierra ""sin lograr la redistribución"".)",05-Reformas inconclusas.txt_0005|12-Pacificación sin paz.txt_0061|15-Golpear y huir.txt_0036|05-Reformas inconclusas.txt_0006|05-Reformas inconclusas.txt_0018,05-Reformas inconclusas.txt_0009|05-Reformas inconclusas.txt_0017|05-Reformas inconclusas.txt_0018
"¿De qué manera la legislación de 1936 redefinió el propósito de la tierra sin lograr la redistribución, y cómo el estatuto de 1944 consolidó la desigualdad en la tenencia rural?",milvus,4.152794122695923,0.0028841495513916016,0.6666666666666666,1.0,0.3859649122807018,"La legislación de 1936 (Ley 200) redefinió el propósito de la tierra al reconocer la función social de la propiedad y contemplar las expropiaciones de las tierras improductivas. Sin embargo, no logró la redistribución porque sus alcances estaban dirigidos a estimular la productividad y la modernización rural, pero no a adelantar una reforma agraria redistributiva, lo que permitió con el tiempo perpetuar el modelo de acumulación de tierra.

El estatuto de 1944 (Ley 100) consolidó la desigualdad en la tenencia rural al ""enterrar la posibilidad de la reforma agraria"" y definir de conveniencia pública el incremento del cultivo de las tierras y la producción agrícola basada en sistemas de sociedad o coparticipación entre el arrendador o dueño de tierras y el cultivador. Esta ley validó contratos como los de aparcería, agregados (poramberos), y de arrendamiento de parcelas (vivientes, mediasqueros, cosecheros).",05-Reformas inconclusas.txt_0018|05-Reformas inconclusas.txt_0010|05-Reformas inconclusas.txt_0009|12-Pacificación sin paz.txt_0058|05-Reformas inconclusas.txt_0005,05-Reformas inconclusas.txt_0009|05-Reformas inconclusas.txt_0017|05-Reformas inconclusas.txt_0018
"¿Qué sectores de poder, incluyendo actores dentro y fuera del liberalismo, articularon la resistencia a los cambios estructurales promovidos por López Pumarejo, y cuál fue el impacto final en el programa de gobierno?",solr,4.274273872375488,0.003336668014526367,0.0,0.0,0.15037593984962408,"Los sectores que articularon la resistencia a los cambios estructurales promovidos por López Pumarejo fueron la tendencia conservadora de algunas élites, incluyendo las élites liberales, y sectores que preferían mantener el *statu quo* tanto entre conservadores como entre liberales.

No tengo información suficiente sobre el impacto final de esta resistencia en el programa de gobierno.",05-Reformas inconclusas.txt_0003|32-La guerra sucia.txt_0033|10-De la paz política a la guerra insurgente (1958-1978).txt_0015|01-prólogo.txt_0029|03-Antecedentes históricos (1920-1958).txt_0014,05-Reformas inconclusas.txt_0014|05-Reformas inconclusas.txt_0015|05-Reformas inconclusas.txt_0016
"¿Qué sectores de poder, incluyendo actores dentro y fuera del liberalismo, articularon la resistencia a los cambios estructurales promovidos por López Pumarejo, y cuál fue el impacto final en el programa de gobierno?",milvus,4.0319342613220215,0.0021677017211914062,0.0,0.0,0.14388489208633093,"Los sectores que articularon la resistencia a los cambios estructurales promovidos por Alfonso López Pumarejo fueron aquellos que preferían mantener el statu quo, tanto entre conservadores como entre liberales.

Específicamente, la oposición a la reforma agraria provino de sectores de las élites regionales, quienes lograron vetarla y frenar sus alcances en el siguiente gobierno liberal de Eduardo Santos (1938-1942).",03-Antecedentes históricos (1920-1958).txt_0015|17-¿Armas o reformas_.txt_0000|05-Reformas inconclusas.txt_0004|26-«Los enemigos agazapados de la paz».txt_0017|03-Antecedentes históricos (1920-1958).txt_0014,05-Reformas inconclusas.txt_0014|05-Reformas inconclusas.txt_0015|05-Reformas inconclusas.txt_0016
"¿Cómo se conceptualizaban las regiones no andinas desde una perspectiva centralista y extractiva, y cuál fue el efecto catastrófico de esta visión en el tamaño poblacional de los grupos indígenas del Llano Oriental?",solr,4.690504312515259,0.0033996105194091797,0.25,1.0,0.41052631578947363,"Las regiones no andinas (como la Amazonía) fueron conceptualizadas desde una perspectiva centralista y extractiva como ""tierras de nadie, salvajes, como espacios vacíos y disponibles para la colonización y extracción de materias primas,"" en oposición a las zonas andinas donde se cultivaba la civilización.

No tengo información suficiente para describir el efecto catastrófico de esta visión en el tamaño poblacional de los grupos indígenas del Llano Oriental. (El texto menciona que en la Amazonía sufrieron exterminio físico y que la violencia se concentró en la Orinoquía, pero no especifica el efecto demográfico en los grupos indígenas del Llano Oriental).",05-Reformas inconclusas.txt_0025|12-Pacificación sin paz.txt_0022|22-El narcotráfico patea el tablero.txt_0051|07-Violencia que engendra violencia.txt_0001|32-La guerra sucia.txt_0033,05-Reformas inconclusas.txt_0024|05-Reformas inconclusas.txt_0025|05-Reformas inconclusas.txt_0026|05-Reformas inconclusas.txt_0027
"¿Cómo se conceptualizaban las regiones no andinas desde una perspectiva centralista y extractiva, y cuál fue el efecto catastrófico de esta visión en el tamaño poblacional de los grupos indígenas del Llano Oriental?",milvus,3.5109164714813232,0.0026633739471435547,0.5,1.0,0.5088757396449703,"Las regiones no andinas fueron representadas como ""tierras de nadie, salvajes, como espacios vacíos y disponibles para la colonización y extracción de materias primas,"" en oposición a las zonas andinas donde se cultivaba la civilización.

El efecto catastrófico en el tamaño poblacional de los grupos indígenas de Meta y Vichada (parte del Llano Oriental/Orinoquía) quedó consignado en el censo de población, que demuestra que entre 1938 y 1951, los pueblos étnicos de Meta y Vichada pasaron de 27.981 personas a 2.277.",05-Reformas inconclusas.txt_0026|05-Reformas inconclusas.txt_0025|17-¿Armas o reformas_.txt_0042|12-Pacificación sin paz.txt_0050|27-Una tregua imposible.txt_0050,05-Reformas inconclusas.txt_0024|05-Reformas inconclusas.txt_0025|05-Reformas inconclusas.txt_0026|05-Reformas inconclusas.txt_0027
"¿Cuál fue la implicación inmediata de la fragmentación electoral liberal en 1946, y qué estrategia de persecución territorial adoptó el nuevo partido en el poder contra los disidentes rurales?",solr,4.7212278842926025,0.003103494644165039,0.0,0.0,0.14814814814814814,"No tengo información suficiente.

(El contexto indica que la transición de 1946 fue traumática, exacerbó los odios y llevó a un ciclo de violencia que combinó retaliaciones partidistas con conflicto social. Sin embargo, el texto no detalla una estrategia específica de persecución territorial adoptada por el nuevo partido en el poder contra los disidentes rurales).","18-El agotamiento del pacto.txt_0011|03-Antecedentes históricos (1920-1958).txt_0017|07-Violencia que engendra violencia.txt_0007|35-No es el pasado, es el futuro.txt_0015|13-Provocaciones y agravios.txt_0012",06-La violencia como política.txt_0004|06-La violencia como política.txt_0008
"¿Cuál fue la implicación inmediata de la fragmentación electoral liberal en 1946, y qué estrategia de persecución territorial adoptó el nuevo partido en el poder contra los disidentes rurales?",milvus,3.7193756103515625,0.002480745315551758,0.0,0.0,0.025,No tengo información suficiente.,05-Reformas inconclusas.txt_0001|03-Antecedentes históricos (1920-1958).txt_0017|07-Violencia que engendra violencia.txt_0007|34-Al filo del caos.txt_0008|20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0009,06-La violencia como política.txt_0004|06-La violencia como política.txt_0008
"¿Qué corrientes políticas foráneas, incluyendo conceptos de pureza racial, alimentaron la intolerancia de las élites colombianas, y en qué se diferenció la lectura de Gaitán sobre el origen de la inestabilidad social respecto al discurso oficial?",solr,2.6683239936828613,0.003841400146484375,0.0,0.0,0.022727272727272728,No tengo información suficiente.,02-introducción.txt_0048|04-El miedo al comunismo.txt_0027|06-La violencia como política.txt_0046|06-La violencia como política.txt_0047|12-Pacificación sin paz.txt_0015,06-La violencia como política.txt_0002|06-La violencia como política.txt_0011|06-La violencia como política.txt_0012
"¿Qué corrientes políticas foráneas, incluyendo conceptos de pureza racial, alimentaron la intolerancia de las élites colombianas, y en qué se diferenció la lectura de Gaitán sobre el origen de la inestabilidad social respecto al discurso oficial?",milvus,3.730195999145508,0.0031435489654541016,0.0,0.0,0.022727272727272728,No tengo información suficiente.,23-La búsqueda de la democracia y la guerra sucia (1978-1990).txt_0000|03-Antecedentes históricos (1920-1958).txt_0018|17-¿Armas o reformas_.txt_0053|19-¿Abrir la democracia a tiros_.txt_0007|11-Los paradigmas de la Guerra Fría.txt_0019,06-La violencia como política.txt_0002|06-La violencia como política.txt_0011|06-La violencia como política.txt_0012
"¿Cómo evolucionó la protesta inmediata en Barrancabermeja tras el asesinato de Gaitán, y qué elementos organizativos específicos definieron la subsiguiente comuna?",solr,3.7567391395568848,0.0032062530517578125,0.3333333333333333,0.25,0.17333333333333334,"No tengo información suficiente.

El contexto solo indica que, tras el asesinato de Gaitán, el estado envió la fuerza élite de los chulavitas a Barrancabermeja, y que la respuesta de la ciudad fue: “no, qué pena, aquí hay que pelear”. No se describe la evolución específica de esa protesta ni los elementos organizativos que definieron una subsiguiente comuna.",06-La violencia como política.txt_0033|32-La guerra sucia.txt_0033|33-Cría cuervos....txt_0025|06-La violencia como política.txt_0030|15-Golpear y huir.txt_0007,06-La violencia como política.txt_0030|06-La violencia como política.txt_0031|06-La violencia como política.txt_0032
"¿Cómo evolucionó la protesta inmediata en Barrancabermeja tras el asesinato de Gaitán, y qué elementos organizativos específicos definieron la subsiguiente comuna?",milvus,3.1942358016967773,0.0027239322662353516,0.3333333333333333,1.0,0.4966442953020135,"La manifestación espontánea se transformó rápidamente en un movimiento organizado, el cual fue liderado por los trabajadores petroleros bajo la consigna del poder popular.

Esta transformación consolidó la denominada comuna de barranca, cuyos elementos organizativos específicos fueron:
1. Una junta revolucionaria.
2. El concejal gaitanista Rafael Rangel Gómez como alcalde popular.
3. Unas milicias obreras.",06-La violencia como política.txt_0032|06-La violencia como política.txt_0023|06-La violencia como política.txt_0025|06-La violencia como política.txt_0026|07-Violencia que engendra violencia.txt_0000,06-La violencia como política.txt_0030|06-La violencia como política.txt_0031|06-La violencia como política.txt_0032
"¿De qué forma la práctica política de las élites bipartidistas exacerbó la conflictividad social, y qué eventos críticos precipitaron el fin del poder legislativo en 1949?",solr,4.131204128265381,0.0030014514923095703,0.0,0.0,0.04395604395604395,No tengo información suficiente.,21-Una democracia represiva.txt_0007|03-Antecedentes históricos (1920-1958).txt_0013|04-El miedo al comunismo.txt_0003|18-El agotamiento del pacto.txt_0006|22-El narcotráfico patea el tablero.txt_0078,07-Violencia que engendra violencia.txt_0006|07-Violencia que engendra violencia.txt_0007|07-Violencia que engendra violencia.txt_0008
