query,backend,total_latency_sec,retrieval_latency_sec,recall_at_k,mrr_at_k,rouge_l_f1,generated_answer,retrieved_ids,relevant_ids
"¿Qué hito de consenso nacional marcó el cierre del segundo ciclo histórico estudiado, y cómo se invirtió esa tendencia en el ciclo siguiente con el surgimiento de una violencia organizada de carácter nacional?",solr,3.143871545791626,0.003324747085571289,0.0,0.0,0.023809523809523808,No tengo información suficiente.,34-Al filo del caos.txt_0000|10-De la paz política a la guerra insurgente (1958-1978).txt_0014|02-introducción.txt_0033|03-Antecedentes históricos (1920-1958).txt_0018|21-Una democracia represiva.txt_0012,02-introducción.txt_0038|02-introducción.txt_0039|02-introducción.txt_0040|02-introducción.txt_0041
"¿Qué hito de consenso nacional marcó el cierre del segundo ciclo histórico estudiado, y cómo se invirtió esa tendencia en el ciclo siguiente con el surgimiento de una violencia organizada de carácter nacional?",milvus,3.322622299194336,0.002705097198486328,0.0,0.0,0.023809523809523808,No tengo información suficiente.,02-introducción.txt_0029|02-introducción.txt_0003|01-prólogo.txt_0022|14-Las FARC.txt_0040|03-Antecedentes históricos (1920-1958).txt_0026,02-introducción.txt_0038|02-introducción.txt_0039|02-introducción.txt_0040|02-introducción.txt_0041
"¿Cómo se reorientó la política exterior de la nación andina en los años veinte con respecto a Washington, y cuál fue la condición fundamental aceptada por el gobierno para obtener el financiamiento de infraestructura?",solr,3.435965061187744,0.0032711029052734375,0.5,1.0,0.3918918918918919,"La política exterior se reorientó con un reacercamiento que se consolidó a partir de los años veinte, manteniéndose enfocada hacia Washington por el resto del siglo.

La condición fundamental aceptada por el estado colombiano para obtener los millonarios empréstitos (cuyo objetivo era construir vías de comunicación) fue darle vía libre a la inversión estadounidense.",03-Antecedentes históricos (1920-1958).txt_0005|28-La toma del Palacio de Justicia.txt_0008|11-Los paradigmas de la Guerra Fría.txt_0019|28-La toma del Palacio de Justicia.txt_0009|02-introducción.txt_0011,03-Antecedentes históricos (1920-1958).txt_0005|03-Antecedentes históricos (1920-1958).txt_0006
"¿Cómo se reorientó la política exterior de la nación andina en los años veinte con respecto a Washington, y cuál fue la condición fundamental aceptada por el gobierno para obtener el financiamiento de infraestructura?",milvus,2.2960121631622314,0.0034453868865966797,0.0,0.0,0.022222222222222223,No tengo información suficiente.,"10-De la paz política a la guerra insurgente (1958-1978).txt_0012|20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0013|12-Pacificación sin paz.txt_0046|02-introducción.txt_0036|35-No es el pasado, es el futuro.txt_0002",03-Antecedentes históricos (1920-1958).txt_0005|03-Antecedentes históricos (1920-1958).txt_0006
¿Cuáles eran los rasgos distintivos de las zonas de explotación económica dirigidas por capital foráneo y cómo se evidenciaba la exclusión social dentro de esos complejos industriales?,solr,3.406958818435669,0.004208087921142578,0.0,0.0,0.19999999999999998,"Los rasgos distintivos de la temprana etapa de explotación (la producción y exportación de banano en 1963) fueron que asumió la forma de una ""economía de enclave"", operando sin mayor regulación por parte del estado.

La exclusión social se evidenciaba en que la existencia de estas fincas bananeras no conllevaba un desarrollo social de las comunidades en las cuales se ubicaban, lo cual llevó a que se intensificara una serie de conflictos sociales.","15-Golpear y huir.txt_0044|21-Una democracia represiva.txt_0027|12-Pacificación sin paz.txt_0054|35-No es el pasado, es el futuro.txt_0012|26-«Los enemigos agazapados de la paz».txt_0045",03-Antecedentes históricos (1920-1958).txt_0008|03-Antecedentes históricos (1920-1958).txt_0009|03-Antecedentes históricos (1920-1958).txt_0010
¿Cuáles eran los rasgos distintivos de las zonas de explotación económica dirigidas por capital foráneo y cómo se evidenciaba la exclusión social dentro de esos complejos industriales?,milvus,3.3889541625976562,0.0034036636352539062,0.6666666666666666,1.0,0.40495867768595045,"Los enclaves dirigidos por capital foráneo (como los enclaves bananeros o los campamentos petroleros) produjeron urbanización e incentivaron la segregación social. En ellos había bienes y servicios que no existían en los pueblos adyacentes.

La exclusión social se evidenciaba en que, si bien producían urbanización, también incentivaban la segregación social. Un caso extremo fue el ocurrido en el Magdalena Medio, donde la Tropical Oil Company (Troco) construyó un campo de golf, sala de baile y una infraestructura a la que no tenían acceso los trabajadores ni los pobladores. Esta situación aparece en la memoria colectiva como un ""apartheid rural"".",03-Antecedentes históricos (1920-1958).txt_0010|03-Antecedentes históricos (1920-1958).txt_0011|08-Una dictadura inducida.txt_0029|12-Pacificación sin paz.txt_0054|03-Antecedentes históricos (1920-1958).txt_0009,03-Antecedentes históricos (1920-1958).txt_0008|03-Antecedentes históricos (1920-1958).txt_0009|03-Antecedentes históricos (1920-1958).txt_0010
"¿De qué manera la parálisis en la redistribución de tierras y la polarización ideológica contribuyeron al deterioro democrático en la mitad del siglo XX, y cómo fueron reclasificados o marginados los contingentes armados de esa época?",solr,4.426039218902588,0.0032820701599121094,0.0,0.0,0.026490066225165563,No tengo información suficiente.,05-Reformas inconclusas.txt_0027|22-El narcotráfico patea el tablero.txt_0051|22-El narcotráfico patea el tablero.txt_0001|18-El agotamiento del pacto.txt_0023|02-introducción.txt_0029,03-Antecedentes históricos (1920-1958).txt_0016|03-Antecedentes históricos (1920-1958).txt_0017|03-Antecedentes históricos (1920-1958).txt_0018
"¿De qué manera la parálisis en la redistribución de tierras y la polarización ideológica contribuyeron al deterioro democrático en la mitad del siglo XX, y cómo fueron reclasificados o marginados los contingentes armados de esa época?",milvus,5.28621244430542,0.005387544631958008,0.0,0.0,0.19444444444444445,"El contexto proporciona la siguiente información:

**Contribución de la polarización ideológica y el conflicto agrario al deterioro democrático:**

La opción armada fue el resultado de una ""democracia restringida y de matrices ideológicas que abogaban por cambios radicales y violentos del sistema"". La violencia política estalló como guerra civil a finales de los años cuarenta, teniendo como trasfondo la disputa entre liberal",08-Una dictadura inducida.txt_0029|12-Pacificación sin paz.txt_0051|10-De la paz política a la guerra insurgente (1958-1978).txt_0008|29-Democracia desde abajo.txt_0017|05-Reformas inconclusas.txt_0001,03-Antecedentes históricos (1920-1958).txt_0016|03-Antecedentes históricos (1920-1958).txt_0017|03-Antecedentes históricos (1920-1958).txt_0018
¿Cómo contribuyó el marco legal y la posición dual (económica y política) de las élites regionales a la concentración de la riqueza agraria y a la legitimación de la usurpación de predios?,solr,5.5573647022247314,0.0038797855377197266,0.0,0.0,0.017857142857142856,No tengo información suficiente.,03-Antecedentes históricos (1920-1958).txt_0016|07-Violencia que engendra violencia.txt_0026|03-Antecedentes históricos (1920-1958).txt_0015|07-Violencia que engendra violencia.txt_0027|17-¿Armas o reformas_.txt_0035,04-El miedo al comunismo.txt_0001|04-El miedo al comunismo.txt_0002|04-El miedo al comunismo.txt_0003|04-El miedo al comunismo.txt_0007|04-El miedo al comunismo.txt_0008
¿Cómo contribuyó el marco legal y la posición dual (económica y política) de las élites regionales a la concentración de la riqueza agraria y a la legitimación de la usurpación de predios?,milvus,5.372465372085571,0.003570079803466797,0.0,0.0,0.15770609318996415,"El marco legal y la posición dual de las élites regionales contribuyeron a la concentración de la riqueza agraria y a la usurpación de predios de las siguientes maneras:

1.  **Control Institucional:** Las instituciones agrarias eran ""del reparto burocrático y las manejaban cuotas políticas ligadas a los gamonales regionales"". Esto provocó que muchos campesinos que luchaban por la tierra obtuvieran ""un título y poco más"".
2.  **Usurpación y Persecución:** Los grandes terratenientes reclamaron terrenos que habían sido ganados por los colonos. En vista de que el pueblo había dejado de ser una ""carga electoral"" y no se había entregado a su servicio, los terratenientes y caciques se valieron del ""pretexto del anticomunismo y la calumnia de que éramos forajidos y de que se trataba de una república independiente para perseguirnos"".
3.  **Ineficacia de la Reforma:** La reforma agraria, cuyo objetivo era eliminar la inequitativa concentración de la propiedad rústica, en lugar de acabar con el latifundio improductivo",29-Democracia desde abajo.txt_0019|12-Pacificación sin paz.txt_0050|17-¿Armas o reformas_.txt_0035|12-Pacificación sin paz.txt_0054|17-¿Armas o reformas_.txt_0002,04-El miedo al comunismo.txt_0001|04-El miedo al comunismo.txt_0002|04-El miedo al comunismo.txt_0003|04-El miedo al comunismo.txt_0007|04-El miedo al comunismo.txt_0008
"¿Cuál fue el balance de la carga de trabajo impuesta por las corporaciones extranjeras en Ciénaga, y cómo se manifestó la retaliación estatal y judicial contra los sobrevivientes del levantamiento obrero?",solr,5.374248266220093,0.0035660266876220703,0.0,0.0,0.17751479289940827,"El contexto no especifica cuál fue el balance de la carga de trabajo impuesta por las corporaciones extranjeras en Ciénaga.

Respecto a la retaliación estatal y judicial contra los sobrevivientes del levantamiento obrero, esta se manifestó de la siguiente manera:

1.  Los militares saquearon la casa sindical, la imprenta y la cooperativa que funcionaban en Ciénaga.
2.  Cortés",13-Provocaciones y agravios.txt_0024|28-La toma del Palacio de Justicia.txt_0014|32-La guerra sucia.txt_0033|04-El miedo al comunismo.txt_0026|04-El miedo al comunismo.txt_0018,04-El miedo al comunismo.txt_0019|04-El miedo al comunismo.txt_0023|04-El miedo al comunismo.txt_0024
"¿Cuál fue el balance de la carga de trabajo impuesta por las corporaciones extranjeras en Ciénaga, y cómo se manifestó la retaliación estatal y judicial contra los sobrevivientes del levantamiento obrero?",milvus,2.3840787410736084,0.002955913543701172,0.0,0.0,0.018018018018018018,No tengo información suficiente.,20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0024|20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0015|05-Reformas inconclusas.txt_0020|12-Pacificación sin paz.txt_0054|20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0013,04-El miedo al comunismo.txt_0019|04-El miedo al comunismo.txt_0023|04-El miedo al comunismo.txt_0024
"¿Qué marco ideológico adoptó la administración conservadora para criminalizar las demandas sociales y políticas emergentes, y cuáles fueron los mecanismos punitivos implementados para sofocar la disidencia?",solr,3.8593509197235107,0.003755331039428711,0.0,0.0,0.014598540145985403,No tengo información suficiente.,20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0041|29-Democracia desde abajo.txt_0010|33-Cría cuervos....txt_0017|07-Violencia que engendra violencia.txt_0006|30-El genocidio de la Unión Patriótica.txt_0028,04-El miedo al comunismo.txt_0015|04-El miedo al comunismo.txt_0016|04-El miedo al comunismo.txt_0017|04-El miedo al comunismo.txt_0018
"¿Qué marco ideológico adoptó la administración conservadora para criminalizar las demandas sociales y políticas emergentes, y cuáles fueron los mecanismos punitivos implementados para sofocar la disidencia?",milvus,3.140953302383423,0.006037235260009766,0.0,0.0,0.014598540145985403,No tengo información suficiente.,23-La búsqueda de la democracia y la guerra sucia (1978-1990).txt_0001|29-Democracia desde abajo.txt_0002|06-La violencia como política.txt_0000|10-De la paz política a la guerra insurgente (1958-1978).txt_0008|34-Al filo del caos.txt_0008,04-El miedo al comunismo.txt_0015|04-El miedo al comunismo.txt_0016|04-El miedo al comunismo.txt_0017|04-El miedo al comunismo.txt_0018
"¿De qué manera la legislación de 1936 redefinió el propósito de la tierra sin lograr la redistribución, y cómo el estatuto de 1944 consolidó la desigualdad en la tenencia rural?",solr,5.212004661560059,0.003941535949707031,0.3333333333333333,0.2,0.3576158940397351,"No tengo información suficiente.

(El contexto identifica la Ley 200 de 1936 como la propuesta de reforma agraria, pero no explica de qué manera redefinió el propósito de la tierra. Sí explica que la Ley 100 de 1944 ""enterró la posibilidad de la reforma agraria"" al validar contratos de aparcería y arrendamiento, consolidando sistemas de coparticipación entre el dueño de tierras y el cultivador, lo cual acarreó una frustración.)",05-Reformas inconclusas.txt_0005|12-Pacificación sin paz.txt_0061|15-Golpear y huir.txt_0036|05-Reformas inconclusas.txt_0006|05-Reformas inconclusas.txt_0018,05-Reformas inconclusas.txt_0009|05-Reformas inconclusas.txt_0017|05-Reformas inconclusas.txt_0018
"¿De qué manera la legislación de 1936 redefinió el propósito de la tierra sin lograr la redistribución, y cómo el estatuto de 1944 consolidó la desigualdad en la tenencia rural?",milvus,4.742388725280762,0.0032346248626708984,0.6666666666666666,1.0,0.44144144144144143,"La Ley 200 de 1936 marcó un hito al reconocer la función social de la propiedad y contemplar las expropiaciones de las tierras improductivas. Sin embargo, no logró la redistribución porque sus alcances estaban dirigidos a estimular la productividad y la modernización rural, pero no a adelantar una reforma agraria redistributiva, lo que permitió perpetuar el modelo de acumulación de tierra.

El estatuto de 1944 (Ley 100) consolidó la desigualdad al ""enterrar la posibilidad de la reforma agraria"" y al definir de conveniencia pública el incremento del cultivo de las tierras y la producción agrícola basada en sistemas de sociedad o coparticipación entre el arrendador o dueño de tierras y el cultivador. Esta ley validó los denominados contratos de aparcería, agregados (poramberos), y de arrendamiento de parcelas (vivientes, mediasqueros, cosecheros), manteniendo la estructura de tenencia existente.",05-Reformas inconclusas.txt_0018|05-Reformas inconclusas.txt_0010|05-Reformas inconclusas.txt_0009|12-Pacificación sin paz.txt_0058|05-Reformas inconclusas.txt_0005,05-Reformas inconclusas.txt_0009|05-Reformas inconclusas.txt_0017|05-Reformas inconclusas.txt_0018
"¿Qué sectores de poder, incluyendo actores dentro y fuera del liberalismo, articularon la resistencia a los cambios estructurales promovidos por López Pumarejo, y cuál fue el impacto final en el programa de gobierno?",solr,4.754108190536499,0.0033118724822998047,0.0,0.0,0.17333333333333334,"La resistencia a los cambios estructurales promovidos por Alfonso López Pumarejo fue articulada por la ""tendencia conservadora de algunas élites, incluyendo las liberales.""

Más específicamente, las transformaciones lideradas por López Pumarejo generaron ""oposición en sectores que preferían mantener el tanto entre conservadores como entre liberales.""

El contexto describe que estas transformaciones generaron oposición, pero no especifica el impacto final que tuvo esta resistencia en el programa de gobierno.",05-Reformas inconclusas.txt_0003|32-La guerra sucia.txt_0033|10-De la paz política a la guerra insurgente (1958-1978).txt_0015|01-prólogo.txt_0029|03-Antecedentes históricos (1920-1958).txt_0014,05-Reformas inconclusas.txt_0014|05-Reformas inconclusas.txt_0015|05-Reformas inconclusas.txt_0016
"¿Qué sectores de poder, incluyendo actores dentro y fuera del liberalismo, articularon la resistencia a los cambios estructurales promovidos por López Pumarejo, y cuál fue el impacto final en el programa de gobierno?",milvus,3.9577152729034424,0.0025565624237060547,0.0,0.0,0.1871345029239766,"Los sectores que articularon la resistencia a los cambios promovidos por López Pumarejo fueron:

1.  **Sectores que preferían mantener el statu quo:** Estos incluían tanto a conservadores como a miembros del partido liberal.
2.  **Sectores de las élites regionales.**

El impacto final en el programa de gobierno fue que la reforma agraria fue vetada por las élites regionales, quienes lograron frenar sus alcances en el siguiente gobierno liberal de Eduardo Santos (1938-1942). La tensión generada por las transformaciones se vivió con mayor intensidad en el ámbito educativo y en el campo.",03-Antecedentes históricos (1920-1958).txt_0015|17-¿Armas o reformas_.txt_0000|05-Reformas inconclusas.txt_0004|26-«Los enemigos agazapados de la paz».txt_0017|03-Antecedentes históricos (1920-1958).txt_0014,05-Reformas inconclusas.txt_0014|05-Reformas inconclusas.txt_0015|05-Reformas inconclusas.txt_0016
"¿Cómo se conceptualizaban las regiones no andinas desde una perspectiva centralista y extractiva, y cuál fue el efecto catastrófico de esta visión en el tamaño poblacional de los grupos indígenas del Llano Oriental?",solr,5.169369220733643,0.0031890869140625,0.25,1.0,0.4276729559748428,"Las regiones no andinas (como la Amazonía) se conceptualizaban como ""tierras de nadie, salvajes, como espacios vacíos y disponibles para la colonización y extracción de materias primas,"" en oposición a las zonas andinas donde se cultivaba la civilización.

Respecto al efecto catastrófico de esta visión en el tamaño poblacional de los grupos indígenas del Llano Oriental, el contexto menciona que la Amazonía sufrió exterminio físico durante la fiebre del caucho y que",05-Reformas inconclusas.txt_0025|12-Pacificación sin paz.txt_0022|22-El narcotráfico patea el tablero.txt_0051|07-Violencia que engendra violencia.txt_0001|32-La guerra sucia.txt_0033,05-Reformas inconclusas.txt_0024|05-Reformas inconclusas.txt_0025|05-Reformas inconclusas.txt_0026|05-Reformas inconclusas.txt_0027
"¿Cómo se conceptualizaban las regiones no andinas desde una perspectiva centralista y extractiva, y cuál fue el efecto catastrófico de esta visión en el tamaño poblacional de los grupos indígenas del Llano Oriental?",milvus,3.8879880905151367,0.003428220748901367,0.5,1.0,0.4756756756756757,"Las regiones no andinas fueron representadas como ""tierras de nadie, salvajes, como espacios vacíos y disponibles para la colonización y extracción de materias primas,"" en oposición a las zonas andinas donde se cultivaba la civilización.

El efecto catastrófico de esta visión en el Llano Oriental (Orinoquía) se manifestó en el exterminio, que incluyó las ""guahibiadas"" o jornadas de cacería de indígenas sikuanis y jiws practicadas por los colonos. Este exterminio quedó consignado en un censo de población que demuestra que entre 1938 y 1951, los pueblos étnicos de Meta y Vichada pasaron de 27.981 personas a 2.277.",05-Reformas inconclusas.txt_0026|05-Reformas inconclusas.txt_0025|17-¿Armas o reformas_.txt_0042|12-Pacificación sin paz.txt_0050|27-Una tregua imposible.txt_0050,05-Reformas inconclusas.txt_0024|05-Reformas inconclusas.txt_0025|05-Reformas inconclusas.txt_0026|05-Reformas inconclusas.txt_0027
"¿Cuál fue la implicación inmediata de la fragmentación electoral liberal en 1946, y qué estrategia de persecución territorial adoptó el nuevo partido en el poder contra los disidentes rurales?",solr,4.190807819366455,0.003308534622192383,0.0,0.0,0.15286624203821655,"La implicación inmediata de la recuperación del poder por parte de los conservadores en 1946 fue una transición traumática, la exacerbación de los odios entre liberales y conservadores, y el inicio de un ciclo de violencia en el que se combinaron las retaliaciones partidistas con el conflicto social.

Sin embargo, el contexto no especifica la estrategia de persecución territorial adoptada por el nuevo partido en el poder contra los disidentes rurales.

No tengo información suficiente.","18-El agotamiento del pacto.txt_0011|03-Antecedentes históricos (1920-1958).txt_0017|07-Violencia que engendra violencia.txt_0007|35-No es el pasado, es el futuro.txt_0015|13-Provocaciones y agravios.txt_0012",06-La violencia como política.txt_0004|06-La violencia como política.txt_0008
"¿Cuál fue la implicación inmediata de la fragmentación electoral liberal en 1946, y qué estrategia de persecución territorial adoptó el nuevo partido en el poder contra los disidentes rurales?",milvus,5.134382724761963,0.003541231155395508,0.0,0.0,0.14084507042253522,"No tengo información suficiente.

(El contexto describe que la transición de 1946 fue traumática, exacerbó los odios y llevó al país a un ciclo de violencia con retaliaciones partidistas, lo cual responde a la primera parte de la pregunta. Sin embargo, el contexto no especifica la ""estrategia de persecución territorial adoptada por el nuevo partido en el poder contra los disidentes rurales"").",05-Reformas inconclusas.txt_0001|03-Antecedentes históricos (1920-1958).txt_0017|07-Violencia que engendra violencia.txt_0007|34-Al filo del caos.txt_0008|20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0009,06-La violencia como política.txt_0004|06-La violencia como política.txt_0008
"¿Qué corrientes políticas foráneas, incluyendo conceptos de pureza racial, alimentaron la intolerancia de las élites colombianas, y en qué se diferenció la lectura de Gaitán sobre el origen de la inestabilidad social respecto al discurso oficial?",solr,3.479240894317627,0.0036063194274902344,0.0,0.0,0.022727272727272728,No tengo información suficiente.,02-introducción.txt_0048|04-El miedo al comunismo.txt_0027|06-La violencia como política.txt_0046|06-La violencia como política.txt_0047|12-Pacificación sin paz.txt_0015,06-La violencia como política.txt_0002|06-La violencia como política.txt_0011|06-La violencia como política.txt_0012
"¿Qué corrientes políticas foráneas, incluyendo conceptos de pureza racial, alimentaron la intolerancia de las élites colombianas, y en qué se diferenció la lectura de Gaitán sobre el origen de la inestabilidad social respecto al discurso oficial?",milvus,3.1809322834014893,0.0039751529693603516,0.0,0.0,0.022727272727272728,No tengo información suficiente.,23-La búsqueda de la democracia y la guerra sucia (1978-1990).txt_0000|03-Antecedentes históricos (1920-1958).txt_0018|17-¿Armas o reformas_.txt_0053|19-¿Abrir la democracia a tiros_.txt_0007|11-Los paradigmas de la Guerra Fría.txt_0019,06-La violencia como política.txt_0002|06-La violencia como política.txt_0011|06-La violencia como política.txt_0012
"¿Cómo evolucionó la protesta inmediata en Barrancabermeja tras el asesinato de Gaitán, y qué elementos organizativos específicos definieron la subsiguiente comuna?",solr,3.469660997390747,0.003991603851318359,0.3333333333333333,0.25,0.021505376344086023,No tengo información suficiente.,06-La violencia como política.txt_0033|32-La guerra sucia.txt_0033|33-Cría cuervos....txt_0025|06-La violencia como política.txt_0030|15-Golpear y huir.txt_0007,06-La violencia como política.txt_0030|06-La violencia como política.txt_0031|06-La violencia como política.txt_0032
"¿Cómo evolucionó la protesta inmediata en Barrancabermeja tras el asesinato de Gaitán, y qué elementos organizativos específicos definieron la subsiguiente comuna?",milvus,3.21569561958313,0.0030508041381835938,0.3333333333333333,1.0,0.5571428571428572,"La manifestación espontánea se transformó rápidamente en un movimiento organizado, que fue liderado por los trabajadores petroleros bajo la consigna del poder popular.

La subsiguiente comuna de barranca se articuló en una junta revolucionaria, con el concejal gaitanista Rafael Rangel Gómez como alcalde popular y unas milicias obreras.",06-La violencia como política.txt_0032|06-La violencia como política.txt_0023|06-La violencia como política.txt_0025|06-La violencia como política.txt_0026|07-Violencia que engendra violencia.txt_0000,06-La violencia como política.txt_0030|06-La violencia como política.txt_0031|06-La violencia como política.txt_0032
"¿De qué forma la práctica política de las élites bipartidistas exacerbó la conflictividad social, y qué eventos críticos precipitaron el fin del poder legislativo en 1949?",solr,5.359935760498047,0.0032074451446533203,0.0,0.0,0.048,"Error al generar la respuesta: Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 2.",21-Una democracia represiva.txt_0007|03-Antecedentes históricos (1920-1958).txt_0013|04-El miedo al comunismo.txt_0003|18-El agotamiento del pacto.txt_0006|22-El narcotráfico patea el tablero.txt_0078,07-Violencia que engendra violencia.txt_0006|07-Violencia que engendra violencia.txt_0007|07-Violencia que engendra violencia.txt_0008
