query,backend,total_latency_sec,retrieval_latency_sec,recall_at_k,mrr_at_k,rouge_l_f1,generated_answer,retrieved_ids,relevant_ids
"¿Qué hito de consenso nacional marcó el cierre del segundo ciclo histórico estudiado, y cómo se invirtió esa tendencia en el ciclo siguiente con el surgimiento de una violencia organizada de carácter nacional?",solr,3.360384464263916,0.0031464099884033203,0.0,0.0,0.023809523809523808,No tengo información suficiente.,34-Al filo del caos.txt_0000|10-De la paz política a la guerra insurgente (1958-1978).txt_0014|02-introducción.txt_0033|03-Antecedentes históricos (1920-1958).txt_0018|21-Una democracia represiva.txt_0012,02-introducción.txt_0038|02-introducción.txt_0039|02-introducción.txt_0040|02-introducción.txt_0041
"¿Qué hito de consenso nacional marcó el cierre del segundo ciclo histórico estudiado, y cómo se invirtió esa tendencia en el ciclo siguiente con el surgimiento de una violencia organizada de carácter nacional?",milvus,3.905299663543701,0.002373933792114258,0.0,0.0,0.07017543859649122,"No tengo información suficiente.

El contexto no define ni numera los ""ciclos históricos estudiados,"" por lo que no es posible identificar el hito que marcó el cierre del ""segundo ciclo histórico estudiado.""",02-introducción.txt_0029|02-introducción.txt_0003|01-prólogo.txt_0022|14-Las FARC.txt_0040|03-Antecedentes históricos (1920-1958).txt_0026,02-introducción.txt_0038|02-introducción.txt_0039|02-introducción.txt_0040|02-introducción.txt_0041
"¿Cómo se reorientó la política exterior de la nación andina en los años veinte con respecto a Washington, y cuál fue la condición fundamental aceptada por el gobierno para obtener el financiamiento de infraestructura?",solr,3.2101662158966064,0.00397491455078125,0.5,1.0,0.5063291139240506,"La política exterior se reorientó a partir de los años veinte, consolidando un reacercamiento que se mantendría enfocada hacia Washington por el resto del siglo.

La condición fundamental aceptada por el gobierno para obtener el financiamiento (empréstitos cercanos a los 280 millones de dólares para construir vías de comunicación) fue el compromiso del estado colombiano de darle vía libre a la inversión estadounidense.",03-Antecedentes históricos (1920-1958).txt_0005|28-La toma del Palacio de Justicia.txt_0008|11-Los paradigmas de la Guerra Fría.txt_0019|28-La toma del Palacio de Justicia.txt_0009|02-introducción.txt_0011,03-Antecedentes históricos (1920-1958).txt_0005|03-Antecedentes históricos (1920-1958).txt_0006
"¿Cómo se reorientó la política exterior de la nación andina en los años veinte con respecto a Washington, y cuál fue la condición fundamental aceptada por el gobierno para obtener el financiamiento de infraestructura?",milvus,2.5823121070861816,0.00274658203125,0.0,0.0,0.022222222222222223,No tengo información suficiente.,"10-De la paz política a la guerra insurgente (1958-1978).txt_0012|20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0013|12-Pacificación sin paz.txt_0046|02-introducción.txt_0036|35-No es el pasado, es el futuro.txt_0002",03-Antecedentes históricos (1920-1958).txt_0005|03-Antecedentes históricos (1920-1958).txt_0006
¿Cuáles eran los rasgos distintivos de las zonas de explotación económica dirigidas por capital foráneo y cómo se evidenciaba la exclusión social dentro de esos complejos industriales?,solr,3.5087242126464844,0.004631996154785156,0.0,0.0,0.215962441314554,"Los rasgos distintivos de las zonas de explotación económica (en el caso de la agroindustria bananera de 1963) eran que esta etapa asumió la forma de ""economía de enclave"" y se desarrollaba sin mayor regulación por parte del Estado.

La exclusión social se evidenciaba en que la existencia de estas fincas bananeras no conllevaba un desarrollo social de las comunidades en las cuales se ubicaban, lo cual llevó a que se intensificara una serie de conflictos sociales.","15-Golpear y huir.txt_0044|21-Una democracia represiva.txt_0027|12-Pacificación sin paz.txt_0054|35-No es el pasado, es el futuro.txt_0012|26-«Los enemigos agazapados de la paz».txt_0045",03-Antecedentes históricos (1920-1958).txt_0008|03-Antecedentes históricos (1920-1958).txt_0009|03-Antecedentes históricos (1920-1958).txt_0010
¿Cuáles eran los rasgos distintivos de las zonas de explotación económica dirigidas por capital foráneo y cómo se evidenciaba la exclusión social dentro de esos complejos industriales?,milvus,3.262815475463867,0.003082752227783203,0.6666666666666666,1.0,0.40888888888888886,"Los enclaves, como los bananeros o los campamentos petroleros colombianos, producían urbanización, pero también incentivaban la segregación social. Estos enclaves contaban con bienes y servicios que no existían en los pueblos adyacentes.

La exclusión social se evidenciaba en casos como el ocurrido en el Magdalena Medio, donde la Tropical Oil Company (Troco) construyó un campo de golf, sala de baile y una infraestructura a la que no tenían acceso ni los trabajadores ni los pobladores. Esta situación, en la memoria colectiva, aparece como un ""apartheid rural"".",03-Antecedentes históricos (1920-1958).txt_0010|03-Antecedentes históricos (1920-1958).txt_0011|08-Una dictadura inducida.txt_0029|12-Pacificación sin paz.txt_0054|03-Antecedentes históricos (1920-1958).txt_0009,03-Antecedentes históricos (1920-1958).txt_0008|03-Antecedentes históricos (1920-1958).txt_0009|03-Antecedentes históricos (1920-1958).txt_0010
"¿De qué manera la parálisis en la redistribución de tierras y la polarización ideológica contribuyeron al deterioro democrático en la mitad del siglo XX, y cómo fueron reclasificados o marginados los contingentes armados de esa época?",solr,3.89312744140625,0.003278017044067383,0.0,0.0,0.026490066225165563,No tengo información suficiente.,05-Reformas inconclusas.txt_0027|22-El narcotráfico patea el tablero.txt_0051|22-El narcotráfico patea el tablero.txt_0001|18-El agotamiento del pacto.txt_0023|02-introducción.txt_0029,03-Antecedentes históricos (1920-1958).txt_0016|03-Antecedentes históricos (1920-1958).txt_0017|03-Antecedentes históricos (1920-1958).txt_0018
"¿De qué manera la parálisis en la redistribución de tierras y la polarización ideológica contribuyeron al deterioro democrático en la mitad del siglo XX, y cómo fueron reclasificados o marginados los contingentes armados de esa época?",milvus,6.246397256851196,0.0025315284729003906,0.0,0.0,0.1836228287841191,"El contexto proporciona la siguiente información:

**Contribución de la polarización ideológica y la pérdida de tierras al deterioro democrático:**

El contexto indica que la opción armada fue el resultado de una ""democracia restringida y de matrices ideológicas que abogaban por cambios radicales y violentos del sistema."" La violencia también estuvo marcada por la disputa entre liberales y conservadores por los cargos públicos.

En cuanto a la tierra, el impulso a la agroindustria (como la caña y la madera en el Valle del Cauca) derivó en la ""pérdida de derechos de propiedad para las comunidades negras y campesinas,"" lo que significó para los campesinos la pérdida de su condición de propietarios de pequeñas y medianas fincas, para convertirse en jornaleros.

La persecución a los movimientos de resistencia se justificó valiéndose del pretexto del anticomunismo y la calumnia de que eran forajidos, para perseguir a aquellos que habían dejado de ser carga electoral y que nunca se habían entregado al servicio de los terratenientes y caciques.

**Reclasificación o marginación de los contingentes armados:**

Los movimientos de autodefensa y resistencia que se expandieron a territorios marginalizados fueron bautizados ""repúblicas independientes"" y al poco tiempo volvieron a ser considerados ""zonas de operaciones militares."" Sus líderes y activistas sufrieron ""estigmatización"" y pusieron la mayor cuota de sangre. Los actores ilegales de la época incluían cuadrillas de bandoleros, pájaros, grupos de autodefensas comunistas y otras expresiones insurgentes.",08-Una dictadura inducida.txt_0029|12-Pacificación sin paz.txt_0051|10-De la paz política a la guerra insurgente (1958-1978).txt_0008|29-Democracia desde abajo.txt_0017|05-Reformas inconclusas.txt_0001,03-Antecedentes históricos (1920-1958).txt_0016|03-Antecedentes históricos (1920-1958).txt_0017|03-Antecedentes históricos (1920-1958).txt_0018
¿Cómo contribuyó el marco legal y la posición dual (económica y política) de las élites regionales a la concentración de la riqueza agraria y a la legitimación de la usurpación de predios?,solr,4.549075603485107,0.002953052520751953,0.0,0.0,0.017857142857142856,No tengo información suficiente.,03-Antecedentes históricos (1920-1958).txt_0016|07-Violencia que engendra violencia.txt_0026|03-Antecedentes históricos (1920-1958).txt_0015|07-Violencia que engendra violencia.txt_0027|17-¿Armas o reformas_.txt_0035,04-El miedo al comunismo.txt_0001|04-El miedo al comunismo.txt_0002|04-El miedo al comunismo.txt_0003|04-El miedo al comunismo.txt_0007|04-El miedo al comunismo.txt_0008
¿Cómo contribuyó el marco legal y la posición dual (económica y política) de las élites regionales a la concentración de la riqueza agraria y a la legitimación de la usurpación de predios?,milvus,6.355827569961548,0.0037937164306640625,0.0,0.0,0.1684981684981685,"El marco legal y la posición dual de las élites regionales contribuyeron a la concentración y usurpación de la siguiente manera:

1.  **Control de las Instituciones Agrarias:** Las instituciones agrarias, que debían ejecutar la reforma, eran manejadas por ""cuotas políticas ligadas a los gamonales regionales"" y eran del ""reparto burocrático"". Esto limitó la efectividad de la reforma, resultando en que muchos campesinos solo obtuvieran ""un título y poco más"", manteniendo así la concentración.

2.  **Uso del Poder Político para la Persecución y Usurpación:** Los grandes terratenientes y caciques reclamaron terrenos que habían sido ganados por los colonos. Además, utilizaban su poder político y social, valiéndose del pretexto del anticomunismo y la calumnia de que los campesinos eran forajidos o que se trataba de una ""república independiente"", para perseguir a aquellos que no se habían entregado a su servicio o que habían dejado de ser su ""carga electoral"".",29-Democracia desde abajo.txt_0019|12-Pacificación sin paz.txt_0050|17-¿Armas o reformas_.txt_0035|12-Pacificación sin paz.txt_0054|17-¿Armas o reformas_.txt_0002,04-El miedo al comunismo.txt_0001|04-El miedo al comunismo.txt_0002|04-El miedo al comunismo.txt_0003|04-El miedo al comunismo.txt_0007|04-El miedo al comunismo.txt_0008
"¿Cuál fue el balance de la carga de trabajo impuesta por las corporaciones extranjeras en Ciénaga, y cómo se manifestó la retaliación estatal y judicial contra los sobrevivientes del levantamiento obrero?",solr,4.060932397842407,0.0034122467041015625,0.0,0.0,0.018018018018018018,No tengo información suficiente.,13-Provocaciones y agravios.txt_0024|28-La toma del Palacio de Justicia.txt_0014|32-La guerra sucia.txt_0033|04-El miedo al comunismo.txt_0026|04-El miedo al comunismo.txt_0018,04-El miedo al comunismo.txt_0019|04-El miedo al comunismo.txt_0023|04-El miedo al comunismo.txt_0024
"¿Cuál fue el balance de la carga de trabajo impuesta por las corporaciones extranjeras en Ciénaga, y cómo se manifestó la retaliación estatal y judicial contra los sobrevivientes del levantamiento obrero?",milvus,3.352748394012451,0.0030868053436279297,0.0,0.0,0.018018018018018018,No tengo información suficiente.,20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0024|20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0015|05-Reformas inconclusas.txt_0020|12-Pacificación sin paz.txt_0054|20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0013,04-El miedo al comunismo.txt_0019|04-El miedo al comunismo.txt_0023|04-El miedo al comunismo.txt_0024
"¿Qué marco ideológico adoptó la administración conservadora para criminalizar las demandas sociales y políticas emergentes, y cuáles fueron los mecanismos punitivos implementados para sofocar la disidencia?",solr,2.9370105266571045,0.0032570362091064453,0.0,0.0,0.014598540145985403,No tengo información suficiente.,20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0041|29-Democracia desde abajo.txt_0010|33-Cría cuervos....txt_0017|07-Violencia que engendra violencia.txt_0006|30-El genocidio de la Unión Patriótica.txt_0028,04-El miedo al comunismo.txt_0015|04-El miedo al comunismo.txt_0016|04-El miedo al comunismo.txt_0017|04-El miedo al comunismo.txt_0018
"¿Qué marco ideológico adoptó la administración conservadora para criminalizar las demandas sociales y políticas emergentes, y cuáles fueron los mecanismos punitivos implementados para sofocar la disidencia?",milvus,3.2256932258605957,0.002614259719848633,0.0,0.0,0.014598540145985403,No tengo información suficiente.,23-La búsqueda de la democracia y la guerra sucia (1978-1990).txt_0001|29-Democracia desde abajo.txt_0002|06-La violencia como política.txt_0000|10-De la paz política a la guerra insurgente (1958-1978).txt_0008|34-Al filo del caos.txt_0008,04-El miedo al comunismo.txt_0015|04-El miedo al comunismo.txt_0016|04-El miedo al comunismo.txt_0017|04-El miedo al comunismo.txt_0018
"¿De qué manera la legislación de 1936 redefinió el propósito de la tierra sin lograr la redistribución, y cómo el estatuto de 1944 consolidó la desigualdad en la tenencia rural?",solr,3.4374711513519287,0.003086566925048828,0.3333333333333333,0.2,0.04938271604938271,No tengo información suficiente.,05-Reformas inconclusas.txt_0005|12-Pacificación sin paz.txt_0061|15-Golpear y huir.txt_0036|05-Reformas inconclusas.txt_0006|05-Reformas inconclusas.txt_0018,05-Reformas inconclusas.txt_0009|05-Reformas inconclusas.txt_0017|05-Reformas inconclusas.txt_0018
"¿De qué manera la legislación de 1936 redefinió el propósito de la tierra sin lograr la redistribución, y cómo el estatuto de 1944 consolidó la desigualdad en la tenencia rural?",milvus,4.546438217163086,0.003032684326171875,0.6666666666666666,1.0,0.4077669902912622,"La Ley 200 de 1936 marcó un hito al reconocer la función social de la propiedad y contemplar las expropiaciones de las tierras improductivas. Sin embargo, no logró la redistribución porque sus alcances estaban dirigidos a estimular la productividad y la modernización rural, lo que permitió con el tiempo perpetuar el modelo de acumulación de tierra.

El estatuto de 1944 (Ley 100) consolidó la desigualdad al ""enterrar la posibilidad de la reforma agraria"", definiendo de conveniencia pública el incremento del cultivo y la producción agrícola basada en sistemas de sociedad o coparticipación entre el arrendador o dueño de tierras y el cultivador. Esta ley validó contratos como los de aparcería, agregados (poramberos), y de arrendamiento de parcelas (vivientes, mediasqueros, cosecheros).",05-Reformas inconclusas.txt_0018|05-Reformas inconclusas.txt_0010|05-Reformas inconclusas.txt_0009|12-Pacificación sin paz.txt_0058|05-Reformas inconclusas.txt_0005,05-Reformas inconclusas.txt_0009|05-Reformas inconclusas.txt_0017|05-Reformas inconclusas.txt_0018
"¿Qué sectores de poder, incluyendo actores dentro y fuera del liberalismo, articularon la resistencia a los cambios estructurales promovidos por López Pumarejo, y cuál fue el impacto final en el programa de gobierno?",solr,8.136091232299805,0.0030698776245117188,0.0,0.0,0.1679389312977099,"Los sectores de poder que articularon la resistencia a los cambios estructurales promovidos por López Pumarejo fueron la tendencia conservadora de algunas élites, incluyendo las liberales, y sectores que preferían mantener el statu quo, tanto entre conservadores como entre liberales.

No tengo información suficiente sobre el impacto final en el programa de gobierno.",05-Reformas inconclusas.txt_0003|32-La guerra sucia.txt_0033|10-De la paz política a la guerra insurgente (1958-1978).txt_0015|01-prólogo.txt_0029|03-Antecedentes históricos (1920-1958).txt_0014,05-Reformas inconclusas.txt_0014|05-Reformas inconclusas.txt_0015|05-Reformas inconclusas.txt_0016
"¿Qué sectores de poder, incluyendo actores dentro y fuera del liberalismo, articularon la resistencia a los cambios estructurales promovidos por López Pumarejo, y cuál fue el impacto final en el programa de gobierno?",milvus,3.177361249923706,0.003646373748779297,0.0,0.0,0.15757575757575756,"Los sectores que articularon la resistencia a los cambios estructurales de López Pumarejo fueron aquellos que preferían mantener el *statu quo*, tanto entre conservadores como entre liberales. Específicamente, la reforma agraria fue vetada por ""sectores de las élites regionales"".

El impacto final en el programa de gobierno fue que la tensión se vivió con mayor intensidad en el ámbito educativo y en el campo, y las élites regionales lograron frenar los alcances de la reforma agraria en el siguiente gobierno liberal de Eduardo Santos (1938-1942).",03-Antecedentes históricos (1920-1958).txt_0015|17-¿Armas o reformas_.txt_0000|05-Reformas inconclusas.txt_0004|26-«Los enemigos agazapados de la paz».txt_0017|03-Antecedentes históricos (1920-1958).txt_0014,05-Reformas inconclusas.txt_0014|05-Reformas inconclusas.txt_0015|05-Reformas inconclusas.txt_0016
"¿Cómo se conceptualizaban las regiones no andinas desde una perspectiva centralista y extractiva, y cuál fue el efecto catastrófico de esta visión en el tamaño poblacional de los grupos indígenas del Llano Oriental?",solr,8.693199396133423,0.003657102584838867,0.25,1.0,0.3692307692307692,"Las regiones no andinas fueron conceptualizadas como ""tierras de nadie, salvajes, como espacios vacíos y disponibles para la colonización y extracción de materias primas,"" en oposición a las zonas andinas.

El contexto indica que esta visión generó el ""exterminio físico"" y el sufrimiento desproporcionado de los pueblos étnicos, específicamente mencionando el exterminio sufrido por los indígenas de la Amazonía durante la fiebre del caucho. Sin embargo, el texto no detalla el efecto catastrófico específico en el tamaño poblacional de los grupos indígenas del Llano Oriental.

No tengo información suficiente para responder la segunda parte de la pregunta con la especificidad geográfica y demográfica requerida.",05-Reformas inconclusas.txt_0025|12-Pacificación sin paz.txt_0022|22-El narcotráfico patea el tablero.txt_0051|07-Violencia que engendra violencia.txt_0001|32-La guerra sucia.txt_0033,05-Reformas inconclusas.txt_0024|05-Reformas inconclusas.txt_0025|05-Reformas inconclusas.txt_0026|05-Reformas inconclusas.txt_0027
"¿Cómo se conceptualizaban las regiones no andinas desde una perspectiva centralista y extractiva, y cuál fue el efecto catastrófico de esta visión en el tamaño poblacional de los grupos indígenas del Llano Oriental?",milvus,4.029282093048096,0.003158092498779297,0.5,1.0,0.4943820224719101,"Las regiones no andinas fueron conceptualizadas como ""tierras de nadie, salvajes, como espacios vacíos y disponibles para la colonización y extracción de materias primas,"" en oposición a las zonas andinas, donde se cultivaba la civilización.

El efecto catastrófico de esta visión en el Llano Oriental (Meta y Vichada) fue el exterminio, que incluyó las ""guahibiadas"" o jornadas de cacería de indígenas sikuanis y jiws. Este exterminio se reflejó en una drástica caída poblacional: entre 1938 y 1951, los pueblos étnicos de Meta y Vichada pasaron de 27.981 personas a 2.277.",05-Reformas inconclusas.txt_0026|05-Reformas inconclusas.txt_0025|17-¿Armas o reformas_.txt_0042|12-Pacificación sin paz.txt_0050|27-Una tregua imposible.txt_0050,05-Reformas inconclusas.txt_0024|05-Reformas inconclusas.txt_0025|05-Reformas inconclusas.txt_0026|05-Reformas inconclusas.txt_0027
"¿Cuál fue la implicación inmediata de la fragmentación electoral liberal en 1946, y qué estrategia de persecución territorial adoptó el nuevo partido en el poder contra los disidentes rurales?",solr,5.269439935684204,0.003019094467163086,0.0,0.0,0.025,No tengo información suficiente.,"18-El agotamiento del pacto.txt_0011|03-Antecedentes históricos (1920-1958).txt_0017|07-Violencia que engendra violencia.txt_0007|35-No es el pasado, es el futuro.txt_0015|13-Provocaciones y agravios.txt_0012",06-La violencia como política.txt_0004|06-La violencia como política.txt_0008
"¿Cuál fue la implicación inmediata de la fragmentación electoral liberal en 1946, y qué estrategia de persecución territorial adoptó el nuevo partido en el poder contra los disidentes rurales?",milvus,6.0890421867370605,0.002723217010498047,0.0,0.0,0.15789473684210528,"La implicación inmediata de la recuperación del poder por parte de los conservadores en 1946 fue que la transición resultó traumática, los odios entre liberales y conservadores se exacerbaron y el país entró en un ciclo de violencia que combinó las retaliaciones partidistas con el conflicto social.

No tengo información suficiente para especificar la estrategia de persecución territorial adoptada por el nuevo partido en el poder contra los disidentes rurales.",05-Reformas inconclusas.txt_0001|03-Antecedentes históricos (1920-1958).txt_0017|07-Violencia que engendra violencia.txt_0007|34-Al filo del caos.txt_0008|20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0009,06-La violencia como política.txt_0004|06-La violencia como política.txt_0008
"¿Qué corrientes políticas foráneas, incluyendo conceptos de pureza racial, alimentaron la intolerancia de las élites colombianas, y en qué se diferenció la lectura de Gaitán sobre el origen de la inestabilidad social respecto al discurso oficial?",solr,3.7058794498443604,0.0030558109283447266,0.0,0.0,0.022727272727272728,No tengo información suficiente.,02-introducción.txt_0048|04-El miedo al comunismo.txt_0027|06-La violencia como política.txt_0046|06-La violencia como política.txt_0047|12-Pacificación sin paz.txt_0015,06-La violencia como política.txt_0002|06-La violencia como política.txt_0011|06-La violencia como política.txt_0012
"¿Qué corrientes políticas foráneas, incluyendo conceptos de pureza racial, alimentaron la intolerancia de las élites colombianas, y en qué se diferenció la lectura de Gaitán sobre el origen de la inestabilidad social respecto al discurso oficial?",milvus,3.2612788677215576,0.0023741722106933594,0.0,0.0,0.022727272727272728,No tengo información suficiente.,23-La búsqueda de la democracia y la guerra sucia (1978-1990).txt_0000|03-Antecedentes históricos (1920-1958).txt_0018|17-¿Armas o reformas_.txt_0053|19-¿Abrir la democracia a tiros_.txt_0007|11-Los paradigmas de la Guerra Fría.txt_0019,06-La violencia como política.txt_0002|06-La violencia como política.txt_0011|06-La violencia como política.txt_0012
"¿Cómo evolucionó la protesta inmediata en Barrancabermeja tras el asesinato de Gaitán, y qué elementos organizativos específicos definieron la subsiguiente comuna?",solr,3.961313247680664,0.003144979476928711,0.3333333333333333,0.25,0.15483870967741936,"No tengo información suficiente.

El contexto solo indica que tras el asesinato de Gaitán, la respuesta inmediata en Barrancabermeja fue una declaración de que iban a ""pelear"" (""barranca dijo: “no, qué pena, aquí hay que pelear”""), y que el Estado envió a los Chulavitas. No se describe la evolución de esta protesta ni los elementos organizativos específicos que definieron una subsiguiente comuna.",06-La violencia como política.txt_0033|32-La guerra sucia.txt_0033|33-Cría cuervos....txt_0025|06-La violencia como política.txt_0030|15-Golpear y huir.txt_0007,06-La violencia como política.txt_0030|06-La violencia como política.txt_0031|06-La violencia como política.txt_0032
"¿Cómo evolucionó la protesta inmediata en Barrancabermeja tras el asesinato de Gaitán, y qué elementos organizativos específicos definieron la subsiguiente comuna?",milvus,3.0064327716827393,0.002910137176513672,0.3333333333333333,1.0,0.5034013605442176,"La manifestación espontánea se transformó rápidamente en un movimiento organizado, liderado por los trabajadores petroleros bajo la consigna del poder popular.

La subsiguiente Comuna de Barranca se consolidó y se articuló en una junta revolucionaria. Sus elementos organizativos específicos incluyeron:
1. El concejal gaitanista Rafael Rangel Gómez como alcalde popular.
2. Unas milicias obreras.",06-La violencia como política.txt_0032|06-La violencia como política.txt_0023|06-La violencia como política.txt_0025|06-La violencia como política.txt_0026|07-Violencia que engendra violencia.txt_0000,06-La violencia como política.txt_0030|06-La violencia como política.txt_0031|06-La violencia como política.txt_0032
